date,AUD | Debt - Mezzanine - AUD,AUD | Debt - Senior - AUD,AUD | Eq - Buyout + Expansion - AUD,AUD | Infrastructure - AUD,AUD | Real Estate - All - UK - AUD,AUD | Real Estate - All - USA - AUD,AUD | Real Estate - Ex-Value-Added - APAC - AUD,AUD | Real Estate - Ex-Value-Added - Europe - AUD,AUD | Real Estate - Ex-Value-Added - UK - AUD,AUD | Real Estate - Ex-Value-Added - USA - AUD,AUD | Real Estate - Value-Added - Europe - AUD,AUD | Real Estate - Value-Added - UK - AUD,AUD | Real Estate - Value-Added - USA - AUD,AUD | Timber - AUD,AUD | Venture Capital - AUD,CHF | Debt - Mezzanine - CHF,CHF | Debt - Senior - CHF,CHF | Eq - Buyout + Expansion - CHF,CHF | Infrastructure - CHF,CHF | Real Estate - All - UK - CHF,CHF | Real Estate - All - USA - CHF,CHF | Real Estate - Ex-Value-Added - APAC - CHF,CHF | Real Estate - Ex-Value-Added - Europe - CHF,CHF | Real Estate - Ex-Value-Added - UK - CHF,CHF | Real Estate - Ex-Value-Added - USA - CHF,CHF | Real Estate - Value-Added - Europe - CHF,CHF | Real Estate - Value-Added - UK - CHF,CHF | Real Estate - Value-Added - USA - CHF,CHF | Timber - CHF,CHF | Venture Capital - CHF,EUR | Debt - Mezzanine - EUR,EUR | Debt - Senior - EUR,EUR | Eq - Buyout + Expansion - EUR,EUR | Infrastructure - EUR,EUR | Real Estate - All - UK - EUR,EUR | Real Estate - All - USA - EUR,EUR | Real Estate - Ex-Value-Added - APAC - EUR,EUR | Real Estate - Ex-Value-Added - Europe - EUR,EUR | Real Estate - Ex-Value-Added - UK - EUR,EUR | Real Estate - Ex-Value-Added - USA - EUR,EUR | Real Estate - Value-Added - Europe - EUR,EUR | Real Estate - Value-Added - UK - EUR,EUR | Real Estate - Value-Added - USA - EUR,EUR | Timber - EUR,EUR | Venture Capital - EUR,GBP | Debt - Mezzanine - GBP,GBP | Debt - Senior - GBP,GBP | Eq - Buyout + Expansion - GBP,GBP | Infrastructure - GBP,GBP | Real Estate - All - UK - GBP,GBP | Real Estate - All - USA - GBP,GBP | Real Estate - Ex-Value-Added - APAC - GBP,GBP | Real Estate - Ex-Value-Added - Europe - GBP,GBP | Real Estate - Ex-Value-Added - UK - GBP,GBP | Real Estate - Ex-Value-Added - USA - GBP,GBP | Real Estate - Value-Added - Europe - GBP,GBP | Real Estate - Value-Added - UK - GBP,GBP | Real Estate - Value-Added - USA - GBP,GBP | Timber - GBP,GBP | Venture Capital - GBP,SEK | Debt - Mezzanine - SEK,SEK | Debt - Senior - SEK,SEK | Eq - Buyout + Expansion - SEK,SEK | Infrastructure - SEK,SEK | Real Estate - All - UK - SEK,SEK | Real Estate - All - USA - SEK,SEK | Real Estate - Ex-Value-Added - APAC - SEK,SEK | Real Estate - Ex-Value-Added - Europe - SEK,SEK | Real Estate - Ex-Value-Added - UK - SEK,SEK | Real Estate - Ex-Value-Added - USA - SEK,SEK | Real Estate - Value-Added - Europe - SEK,SEK | Real Estate - Value-Added - UK - SEK,SEK | Real Estate - Value-Added - USA - SEK,SEK | Timber - SEK,SEK | Venture Capital - SEK,USD | Debt - Mezzanine - USD,USD | Debt - Senior - USD,USD | Eq - Buyout + Expansion - USD,USD | Infrastructure - USD,USD | Real Estate - All - UK - USD,USD | Real Estate - All - USA - USD,USD | Real Estate - Ex-Value-Added - APAC - USD,USD | Real Estate - Ex-Value-Added - Europe - USD,USD | Real Estate - Ex-Value-Added - UK - USD,USD | Real Estate - Ex-Value-Added - USA - USD,USD | Real Estate - Value-Added - Europe - USD,USD | Real Estate - Value-Added - UK - USD,USD | Real Estate - Value-Added - USA - USD,USD | Timber - USD,USD | Venture Capital - USD
2023-12-08,-0.0031706547329442003,0.00819185208152895,-0.007626640342770941,-0.010188965470776523,0.005802126759222759,-0.006043129323446195,0.011763597346712729,0.0022333562691745357,0.007409723572678217,-0.005025905431290667,0.012119352360231872,-0.006111478919779145,-0.0021160377731437308,-0.017340796665678226,-0.0020789032579209277,0.0003129117725642061,0.0010538299258513462,0.0009138399317230039,-0.001319309218651199,0.0031433962592348763,-0.007446781435715977,0.010540851291997555,0.0018405978291884395,-0.0021504587257954455,-0.0072100898315170525,0.011624044763298258,-0.005409909799542589,-0.0022727796448425153,-0.016445750067656917,-0.0006693563276005676,0.0005400834556006373,0.0010957984143988853,0.0013546538531610253,-0.0015810533647666603,0.0051905355971015865,-0.006575881149659679,0.011996069608620985,0.0022724576912533934,0.009596161247534596,-0.005439626348712423,0.012119899542845758,-0.006133232953855483,-0.002626444572898734,-0.009558115671435274,-1.7463369202275203e-05,0.0006466909360813844,0.0011035718925196392,-0.008045963515652232,-0.007130540894388915,0.0055772086364545,-0.005917212885849565,0.012502562449345334,0.00221017887648145,0.007198148478209987,-0.004532415463351924,0.012265677490972848,-0.006050599812855495,-0.002785459219149189,-0.013491321261204448,-0.005661038667341245,0.0064190827462446975,0.010962110316086182,0.0030964789896863465,0.010594981363333034,0.006567923707558876,-0.005550646801998127,0.012454778609935602,0.002592160364528695,0.009967107319027946,-0.002538981660901385,0.012272397427103954,-0.0061306317737148674,-0.00233074982474335,0.002226853797631989,0.009985454116382186,-0.0006493735196446693,9.5929328123745e-05,0.0011151272771545706,-0.00957006031508989,0.0036296604502759067,-0.007173508604347845,0.01107050655819819,0.001934815885242358,0.006221380192762638,-0.006470294125415776,0.011916436589620716,-0.005857673934901442,-0.0023860026323134775,-0.013858255499975769,-0.0027362075071852843
2023-12-15,0.012922218572077426,0.009068890356511261,0.03889860008540502,0.03386187083091485,0.03175544500059502,0.04025186265985248,0.021755443651212403,0.026341593751856962,0.04788419266706967,0.045844601624986936,0.044695536791520496,0.012646065770368864,0.03809009718212941,0.02270488089705225,0.0675535293471139,0.020857068200150763,0.007674582211556924,0.017114752493890606,0.015267667139484686,0.027346025886041403,0.0379963834631134,0.020603726777377318,0.023913067787395548,0.022521655803370066,0.04145619757763619,0.043954277984907364,0.013792880277636144,0.03439964004218865,0.024870178061666692,0.03862052273662009,0.021334943967127984,0.007623553355687207,0.020033167226895188,0.016306019882440737,0.030684173158416428,0.03958917337689449,0.021997495663505617,0.023785704803616525,0.05637723282153928,0.04476626644071402,0.04467417321760436,0.012798331587870138,0.03855883226607659,0.017581167893169436,0.03876278360218244,0.02154648605584697,0.007619832309979202,0.012225875409537679,0.012911411337144685,0.03137136007234531,0.040888385480403855,0.022424154896629744,0.026756012897509507,0.047277089539198514,0.047246352258559554,0.04489179607867655,0.013184321820373768,0.039683272257184043,0.010789346152265011,0.029723464066085725,0.016323431271032973,0.01118418860810877,0.03404304049615092,0.029792998738768617,0.03296777448603727,0.04142759829981735,0.022423002315175466,0.02718249232438552,0.057325270631286784,0.05888164050147182,0.04488490548823343,0.012715850808609375,0.04032419330674486,0.03285408926191735,0.04891379458044298,0.02526109591538095,0.011545143709881245,0.034359792496685415,0.03914762659624138,0.02802477151535321,0.03826950703072818,0.02107648682962271,0.023837472876302,0.04493009483186228,0.04271979199704212,0.04438372669128654,0.01315236311170942,0.03545906793055842,0.019387533047343197,0.029476889759303404
2023-12-22,0.0017920021055068958,0.007352712801603545,0.033999659179636765,0.01752094912695945,0.020057854094364558,0.0015650489098408826,0.005770878539900437,0.01528152487941803,0.023307720788421804,0.0030293116511455054,0.01756200722505774,0.017872506781548836,0.00506708843355419,0.017531285326398915,0.017496759432376052,0.002258982395369813,0.0013231935844331133,0.016880289971023643,0.011855351931824742,0.019655786460052838,0.0001043870126622437,0.005848954828291397,0.014570809858252431,0.018697404255513916,0.0007015068460667351,0.017099726047346664,0.017987507332300368,0.004803982072086654,0.018863725217748595,0.00356654080377794,0.002660709018279306,0.0013502201678026182,0.020151367255927255,0.011963305754727926,0.02002977760698421,0.0010046868268265285,0.005808546039178353,0.014907645219800258,0.02319028613221441,0.0025700907591375,0.017565499165218768,0.01762845069936425,0.004589401588235731,0.014568755173892,0.004563414736788118,0.002832528881292262,0.0013564342380423255,0.028606289292875786,0.015646657242484707,0.02003958987139498,0.0017268703418285014,0.005736221790925811,0.015312595710813781,0.023168356764958986,0.00357536041018669,0.01770145482338137,0.017309735905650214,0.004487635349077479,0.018270174403207662,0.009971600502080236,0.00414417018787816,0.0075037663823014356,0.015002207850656646,0.014305130691566248,0.020269336234941093,0.002108508875497961,0.00575044127364599,0.01566274025462633,0.02365851296553423,0.006288850821128733,0.017710186179336063,0.01773384252399346,0.004951254843962971,0.019051398247359685,0.01172058424794642,0.0009901551582522927,-0.0002320730292115769,0.012101815720505726,0.00982677973279067,0.019883958124783163,0.00034462384986255756,0.005824466803167283,0.014636496160905565,0.022475396732014374,0.0014780437269799052,0.017373772795560072,0.017800416388951135,0.0046793570352914315,0.01174287332462498,0.006003044756569764
2023-12-29,-0.0003375453575422682,-0.004919907417173519,0.011069051270652608,0.0046217703896154205,0.012987405286365217,0.0012142733976343578,0.012008069845073521,0.008495636076805368,0.002162250398066945,0.003478713137816669,0.016995745471900747,0.003958835766438185,0.0031071645930182967,-0.004670535736581272,-0.007557562731244971,0.0019111300970653389,0.0020303026978574223,0.0055184551530960135,0.0028956432894649,0.01097518262835706,-0.00028021371861797206,0.011407771652947929,0.007345644996084033,0.0010631975275803285,0.0009223151567852028,0.016613286796784976,0.004489507788086655,0.0022486848054725783,-0.005032941269998759,0.0031042681141499884,0.0016386763293212425,0.0019394967999257773,0.007747819299311232,0.0028196990692404,0.012533969604469064,0.0006686662386279352,0.012178482008954106,0.007500038927855002,0.0012969304718897234,0.0029290243823769657,0.017006362195763458,0.0038999360207156997,0.0028554749420539594,-0.001713205982150967,0.0038645799376659795,0.001518556720625952,0.0019272280754680793,0.0035461776095520037,0.002273357997482961,0.012821121823904491,0.0014594751379792825,0.012442791271981335,0.008628390339758596,0.0021296338844702944,0.004152276953689693,0.01711867488557317,0.0038981321639361965,0.002999368852659501,-0.0016765207052635844,0.002314974539837422,-0.0059624490713439116,-0.0036744284276544192,0.0007510155134440311,-0.0006717591621256958,0.013583526700319482,0.0018398400508914392,0.012366861967139542,0.00892301095638004,0.001507513007734218,0.00860680694128213,0.01713216250903926,0.0039159842865679195,0.0034443844462259676,0.00048766678168910005,0.0008831895164789216,0.004628019869775457,0.0003222360891079745,-0.004261328154724353,0.004725002558846114,0.011363647761795548,-7.067558085438463e-05,0.011761129975944584,0.007361990299175503,0.0018179718956439217,0.0017398053143260483,0.016842971239025673,0.00413296205253566,0.0023303548808382146,-0.0001243004726045882,-0.0008599604578520825
2023-12-31,-0.006789938521921002,-0.009810250816009614,-0.008894639600184107,0.006079785923290615,-0.003218905057186916,-0.011031874347342097,-0.003230461081406233,-0.005708291360559059,-0.007710327951210516,-0.009445234322258855,-0.005764576690426182,-0.004046026093645239,-0.008591599475924028,-0.004419835281407103,-0.05648596134590278,-0.0056294323182388695,-0.000161252762673314,-0.006373242116739064,-0.003330569268111816,-0.0033575923822102283,-0.012266534254555594,-0.0033508408834173053,-0.006100715560133807,-0.005463418339585857,-0.011489909903762197,-0.005897058413076195,-0.0040205533767405655,-0.008955916292483934,-0.0062063759552106745,-0.017242074981773214,-0.006050500419648941,-0.0002120653546988649,-0.005307460346667625,-0.0026946999076198352,-0.0031997728289194782,-0.011513928439175203,-0.0031361021683409263,-0.005835099931301713,-0.009469368705389059,-0.009865598170545553,-0.005731674140104559,-0.004244303181673459,-0.008911923949451506,-0.0075338129164848056,-0.016298367158801952,-0.0062513448680636685,-0.00023269834820105473,-0.006927608408519248,-0.00010013443863954308,-0.0032163448831425967,-0.010868688755087064,-0.0030072188932130928,-0.0057205381005100975,-0.007659310554643639,-0.008943219549637504,-0.005692802683579856,-0.004514974033245522,-0.008914205956410015,-0.005337604848877575,-0.012979252915441108,-0.015370707586193078,-0.011852711722175613,-0.016995453642877578,-0.012310015594298562,-0.003108433839370761,-0.01055032351545293,-0.003149621673070868,-0.005537697008378473,-0.009406416482454105,-0.0058673380321891955,-0.005665045191813434,-0.004159837966213331,-0.008550953921092841,-0.013842755203489432,-0.022583170625679827,-0.004256907304489133,-0.0028549269022040136,-0.017433187384307658,-0.006057681261774306,-0.003217745933850935,-0.012092813072277053,-0.003120225213917749,-0.006041317062589258,-0.007674689618552222,-0.010809837795697774,-0.005806521882778526,-0.004129336131622807,-0.009029426302088694,-0.006436736633828488,-0.016170350403710287
2024-01-05,-0.013498969076817247,-0.009224107705430029,-0.024510168751842087,0.0011861429621689012,-0.019515281191427647,-0.024283593264922132,-0.012683990301173509,-0.022175112625863136,-0.019634911230825836,-0.02374996909134275,-0.02827107116641514,-0.012093100600246487,-0.020094191185760835,-0.009828381559300325,-0.08965328260611827,-0.010887368552630505,-0.0018528291728241442,-0.018737169586326985,-0.00921803978523883,-0.01781639870618612,-0.025201348585888184,-0.012759450176877962,-0.021363820431719915,-0.012910682018159036,-0.02503903143903763,-0.028367484925983177,-0.01256831529905078,-0.020020984187562263,-0.008138036498008816,-0.040387797516634905,-0.010898719358333864,-0.0017541874462914109,-0.019426746230873704,-0.0077643066151242834,-0.019032711948669956,-0.024644723867773166,-0.012596313229284561,-0.020878064002184615,-0.022844795196895973,-0.023966317786747737,-0.02823494843175034,-0.012437279090686815,-0.020480563743923597,-0.013787531110844853,-0.039184482570890466,-0.010951179811501177,-0.0017930424096537223,-0.02085534996051841,-0.002662920263626134,-0.019346673477622645,-0.024214211412374453,-0.01251967694346412,-0.02240953345373775,-0.019490878932803213,-0.023487536648266527,-0.02820679442069718,-0.012985155657522895,-0.020612737753989308,-0.009055068357039175,-0.02860095682861541,-0.014776386012814058,-0.006214901977610765,-0.03785908621331302,-0.016454544373745605,-0.019879639273797878,-0.023969896953341063,-0.0126146462593546,-0.022346339589851993,-0.022875478492757395,-0.022883432402688086,-0.028176853945693026,-0.01228129495609842,-0.020309897698178148,-0.03366525176840085,-0.045768977954161016,-0.013623423165482151,-0.005174643068651008,-0.030664132503716246,-0.036164467638387876,-0.017924188288262144,-0.025044922711876083,-0.012571167505582181,-0.02122748484438297,-0.019191747795000325,-0.024568956344886317,-0.02829698130044278,-0.012435341548156842,-0.0202269368718504,-0.022981966294386424,-0.03586156673315699
2024-01-12,0.00770794735464797,0.007377569725226962,-0.004059913286223349,0.008708241309628661,0.004013800797647349,0.006971817620303966,0.005502070441458784,0.006906451692190174,0.006895847237180064,0.006630547132768783,0.006124917334432212,-0.0020094264819867647,0.010966791238013585,-0.006084508882555184,0.0579315077777931,0.009304897294788006,0.004834895770578385,0.004817368881067097,-0.0004414687843983245,0.002620598173209032,0.006319417605974209,0.005551354626300409,0.005728369870633188,0.0008611219285494798,0.00596628090213791,0.005905053968568552,-0.0016499128078155678,0.011598016613744377,-0.007669795207400298,0.019841348528368385,0.009651225447411704,0.004991523051993241,0.008037508404882487,-0.001134277950630036,0.003709779461880558,0.006720596243098953,0.005555419984023757,0.005799380391172448,0.009185684308922859,0.006581967351007023,0.006150035501899964,-0.002099020576956434,0.010475132914908869,-0.0031759837782203704,0.0201829113793206,0.009756399827136164,0.004965703433477131,0.005682483790778292,-0.0032398098461445812,0.0039035065857362383,0.006967295594238365,0.005571322858477501,0.007064438969793585,0.006781654398388071,0.006700996072764198,0.006214407655846799,-0.0021721198465574076,0.010163507856358223,-0.0056429536435942396,0.013136740591553675,-0.002564433746728767,-0.0023924355165139133,0.006118775614311289,-0.003173898291231936,0.004426309480649593,0.007150321633911716,0.005498371656024403,0.007263996266583916,0.009299698609616769,0.005271746754710094,0.006237355114373955,-0.0020702216331969225,0.010402956894740356,0.0020788823663764333,0.013702695918990315,0.009808734143017972,0.006405891334983593,0.007855984604029587,0.007665483226745096,0.002892055510857361,0.006469156199186088,0.005657433770059228,0.005725525224304917,0.006143394977826233,0.0062596082020327515,0.0060442920812757706,-0.0019132504108725357,0.011227877733901437,0.002341019287369406,0.01747011175750046
2024-01-19,-0.0044458002401910335,-0.004726089683483536,-0.022257348075282124,-0.03360541867575151,-0.034566988616999694,-0.011715035234445281,-0.026832862300718574,-0.027539287922815348,-0.05506558428396602,-0.014549850247975726,-0.04286688743759903,-0.027240187249775616,-0.0056944225742263654,-0.028417005795125405,0.03939590668614379,-0.011131449623242418,-0.0022584264128315823,-0.020142001225474715,-0.023458572042867942,-0.032896834051337365,-0.01176306797284532,-0.025878083349734737,-0.025874858647380705,-0.0359414912058611,-0.013804414218796524,-0.04297224964384405,-0.02771041283776121,-0.0031110087681742726,-0.02943246143428624,0.02489977214828798,-0.011166979102579688,-0.0022013240370348797,-0.021879154323245942,-0.025742621068907567,-0.03409248170348356,-0.011832412263583336,-0.026948581846367503,-0.025218858189266058,-0.0633524499907292,-0.014200040523009605,-0.04283155867387478,-0.027579416144245528,-0.006662765951707783,-0.023711974495833843,0.02460363782146402,-0.01122846475173489,-0.0022324263105666375,-0.03566211563878774,-0.030231211097239807,-0.03440098035325967,-0.01199562845441804,-0.027279558693583894,-0.02794039811833393,-0.054655401724472696,-0.015007945824677904,-0.04280088168849261,-0.02812063324802061,-0.0076516852007308955,-0.02645336904914153,0.015397733602233288,-0.009610220137624026,-0.0010941425351251866,-0.02064483979309628,-0.02507529388357632,-0.034922472380833014,-0.01194425991720749,-0.027358255695080658,-0.027935336860220872,-0.0636117655379671,-0.021699056236546,-0.04277134365147006,-0.0274264081588651,-0.007565476669881832,-0.033034383628477215,0.003863996874247988,-0.014509455472673238,-0.005525181908652144,0.0013580440376887992,0.0028309232737893097,-0.03300163143918766,-0.0116423903603593,-0.026150709456203458,-0.025680565040948622,-0.053379501366398685,-0.013867980007896463,-0.042896726555746056,-0.027577861087937805,-0.004117471570605602,-0.012968027305705121,0.006880062163196143
2024-01-26,0.0029366335277885014,0.0024487733409763734,0.021824561281189148,0.007024839543873895,0.00996534884990119,-0.0036779983825496743,0.0014853302643782484,0.011616638144019475,0.03556421846588975,-0.00436063795713082,0.004122424488135934,0.013396028095685963,0.00044280807448338066,0.016762886519174458,0.001049544857638196,0.0019777064119210763,0.001690654937444691,0.019223873107900857,0.012590353547581756,0.010718804201415466,-0.0042401608442848016,0.0011555901358928367,0.01227943006042942,0.022656055310699585,-0.004824814006584077,0.0038252949203041453,0.013176568192450944,0.0014505675351212943,0.018164563998000816,0.007700349357191882,0.0024837729069613346,0.0018216302046010213,0.018661367141268315,0.011871811194019699,0.010211222680524656,-0.003922645005173919,0.0016131177557614507,0.012820411113457553,0.03983485149167798,-0.0043523183120868225,0.0041406402996511105,0.013109953135213459,-0.0001876520593544484,0.0188129685351619,0.00890342748994577,0.0026621237101576156,0.0018075538570876404,0.028938659504444075,0.012504723912106996,0.010050498067970537,-0.003730083766201986,0.0017726158647608514,0.011385797877791148,0.03524830375588017,-0.00437342637747129,0.004227879563035941,0.01267682313044105,-0.0006401938813311858,0.01693063538751005,0.009412568367059393,0.0061739106113112285,0.003523719878696596,0.01333799574220862,0.013485359536037578,0.009853164749355159,-0.003560703971380974,0.0017016831117881992,0.011506597794099349,0.040396281018427516,-0.0065960286062694,0.004246245964676376,0.013233811537856965,-0.00038964365753813013,0.015356124370995872,0.011349175761857566,0.0003241947019017033,0.0013605063113040217,0.009961339618692833,0.0031498194441326177,0.010738153234061798,-0.004104640979200269,0.0014212458714375487,0.012421828297094706,0.03388100626654911,-0.004579804425764777,0.00400747460727402,0.013179630452121671,0.0009172222435918087,0.004492762486846047,0.005798638170528392
2024-02-02,0.0029886443187674416,-0.0009891224131095555,-0.008339973014402702,-0.010455312332714684,-0.005208772735290523,-0.0028735190764006546,0.0022647445102546016,-0.004284141732210145,-0.004537044917217514,-0.004298906431539962,-0.006362113046302298,-0.007002769944225662,0.0014839697710531397,-0.048926512802703215,0.019787878775149537,0.004215216425150103,0.003386236673765808,-0.004280115576595023,-0.005900260139881652,-0.0056375248800613065,-0.0032235449359738766,0.002297601891065426,-0.004692147015443737,-0.0058421703129170055,-0.0042878652632065695,-0.006616986247786727,-0.006906142319508035,0.003042785137251869,-0.04952683841975514,-0.0007489148374197896,0.0038661256679812794,0.003394975303406156,-0.003393080422817718,-0.006078562900473372,-0.005267465367968072,-0.003055665147185138,0.0023145512298530235,-0.0044136600193471764,-0.004518197116007983,-0.004161599420630324,-0.006340128806042955,-0.007171236628385813,0.0007345986370133062,-0.025678754390801473,-7.954915881747127e-05,0.003678090374984677,0.0033705943274480177,-0.009679942182673429,-0.005789882225506915,-0.005231794597003514,-0.0030028860063922025,0.0023137566891549,-0.004300358287137485,-0.004562664958005058,-0.004474399442004895,-0.0062653243099415334,-0.007394026090134176,9.812699007483161e-05,-0.020729461073742073,-0.0009899206017109918,0.00048087405115104787,-0.0010478830086881885,0.0025262452696139803,0.0015157404969095012,-0.005034929000045096,-0.002881164282866777,0.0022732890183938537,-0.004134229383627286,-0.0044026187733177125,-0.008295662342625576,-0.006244523310520833,-0.0071045380651071355,0.00029394595800624757,-0.00613192489736214,0.004708154500246309,0.008040781357756543,0.004876717057634039,0.0018871559274042937,0.018786813057381835,-0.005483037868827978,-0.0030993569642188135,0.002374693606196132,-0.0046322175903590335,-0.004887261698234724,-0.004169929599987299,-0.006458320854067168,-0.007043337350420842,0.002336201734243204,-0.013790112336423022,0.01642583576811596
